Âðåìÿ, [ñ];Ug, [êÂ];Pg, [ÌÂò];Qg, [ÌÂàð];Fg, [Ãö];Uf, [Â];If, [À]
101.32;199.9120439;270.4720475;484.7100349;49.97614288;1.689062715;0.766813934
101.34;203.7718486;279.7773885;487.2741984;49.98352051;1.687359452;0.719775498
101.36;206.4953599;293.3824611;521.9272672;49.98033905;1.68585515;0.694609821
101.38;208.6297624;305.9259826;550.6949354;49.98115921;1.68495965;0.682495952
101.4;210.4188531;318.3398371;575.9481519;49.98125076;1.683136225;0.678156316
101.42;211.9970749;330.7787891;599.4037286;49.98082733;1.681931973;0.678542495
101.44;213.4464484;343.2670932;622.0497264;49.98025131;1.681206703;0.681792796
101.46;214.8171103;355.7664614;644.4506601;49.97983551;1.681804776;0.686830997
101.48;216.1421941;368.2463615;666.9320893;49.97952652;1.681558609;0.693063319
101.5;217.445075;380.6813114;689.6569039;49.97930908;1.680214763;0.699804127
101.52;218.7391686;392.9963804;712.7999026;49.97992706;1.679721475;0.707087636
101.54;220.0047699;404.8825049;736.1257638;49.98194504;1.636349678;0.71451503
101.56;221.1562212;415.5909086;757.7699578;49.98403168;1.332768083;0.717542171
101.58;222.1088065;424.4739354;775.4277726;49.98511124;1.116265893;0.715074956
101.6;222.8737127;431.599544;789.0172412;49.98647308;1.059360862;0.712247789
101.62;223.5136906;437.3438262;800.032842;49.98878098;1.048015594;0.711207569
101.64;224.0672171;441.9059464;809.5696906;49.99162292;1.035466433;0.711466312
101.66;224.5481735;445.3238682;818.0351548;49.99451065;1.010273576;0.712228358
101.68;224.966841;447.6394215;825.5401946;49.99694824;0.97589004;0.712959945
101.7;225.3332905;448.928595;832.1284798;49.99905396;0.945822775;0.713366866
101.72;225.6540646;449.2494873;837.8721583;50.00117874;0.920170248;0.713645637
101.74;225.934841;448.6509801;842.9022911;50.00346375;0.901460767;0.713903844
101.76;226.1806903;447.1954216;847.3649959;50.00572968;0.885190487;0.714172184
101.78;226.3943291;444.9669159;851.3744116;50.00771332;0.870025933;0.714465976
101.8;226.5790003;442.0712066;855.0345754;50.00941849;0.859535158;0.71467191
101.82;226.7398458;438.6097474;858.4567986;50.01105499;0.849314034;0.714942157
101.84;226.8792975;434.6679186;861.7209505;50.01249313;0.838688612;0.715187907
101.86;226.9963995;430.33704;864.859084;50.01361465;0.826770902;0.715393543
101.88;227.0908117;425.7037314;867.8882841;50.0145874;0.813895464;0.715556741
101.9;227.1636269;420.8460297;870.8297419;50.01545334;0.804328024;0.715595484
101.92;227.2165102;415.852268;873.7016743;50.01605606;0.792822361;0.715634942
101.94;227.2512444;410.8181934;876.4979907;50.01631165;0.78020525;0.715602815
101.96;227.2695351;405.8326223;879.1917685;50.01630402;0.767712355;0.715469599
101.98;227.2741846;400.977484;881.7755337;50.01616669;0.758183539;0.715359211
102;227.2685942;396.3282122;884.2451541;50.01584625;0.747813582;0.715162277
102.02;227.2527998;391.9581;886.5465307;50.01515961;0.735513806;0.714927018
102.04;227.2261589;387.9279782;888.6018606;50.01423645;0.723822057;0.714587927
102.06;227.1909519;384.2918642;890.3566435;50.01316071;0.712338269;0.714176834
102.08;227.1494923;381.1098138;891.7764348;50.01186752;0.703580499;0.713744402
102.1;227.1025661;378.433455;892.8155211;50.01032639;0.693215728;0.71321553
102.12;227.0502375;376.3030841;893.4102226;50.00857925;0.682052314;0.712616026
102.14;226.9916706;374.739626;893.4997608;50.00677109;0.670868099;0.711880028
102.16;226.9263757;373.7488489;893.0415521;50.00492096;0.659325898;0.7110309
102.18;226.8542478;373.3302164;891.9815137;50.00297546;0.639472067;0.710060179
102.2;226.776294;373.4866972;890.309614;50.00098801;0.638312519;0.708808362
102.22;226.6956135;374.2309137;888.1173038;49.9989624;0.632819355;0.707758188
102.24;226.6125951;375.5503396;885.4612344;49.99698257;0.623246908;0.706617653
102.26;226.5278269;377.395222;882.3491489;49.99524689;0.615545154;0.705366135
102.28;226.4433282;379.7167196;878.8187883;49.99357986;0.607146978;0.704034865
102.3;226.3586546;382.4776722;874.9227172;49.99191284;0.600995123;0.702629089
102.32;226.2731534;385.6251835;870.7270134;49.99043655;0.596609831;0.701210022
102.34;226.1875316;389.0968356;866.3116827;49.9891243;0.592739582;0.699803591
102.36;226.102876;392.8270202;861.7528801;49.98803329;0.589821219;0.698409319
102.38;226.0195926;396.7380709;857.1166835;49.98717499;0.586769938;0.697043359
102.4;225.937882;400.7590737;852.4643039;49.98644638;0.585558951;0.695697248
102.42;225.8579079;404.8191201;847.8485483;49.98595428;0.584121823;0.694397688
102.44;225.7795833;408.8353947;843.3116137;49.98574448;0.583424628;0.693150163
102.46;225.7028392;412.7306544;838.888639;49.98576736;0.583329558;0.69195348
102.48;225.6277541;416.4344966;834.610673;49.98602295;0.583955944;0.690828443
102.5;225.5546382;419.8857257;830.5077257;49.98646164;0.586718202;0.689768136
102.52;225.4836273;423.0298376;826.5985509;49.98710632;0.588731349;0.688795507
102.54;225.4143026;425.807301;822.882572;49.98801804;0.590540826;0.687865198
